geometry,crossroad_count,road_length,shop_count,residential_area,commercial_area,industrial_area,start_count,end_count
"POLYGON ((121.5946193420598 31.44019389585451, 121.5946193420598 31.44785787451704, 121.5856361892186 31.44785787451704, 121.5856361892186 31.44019389585451, 121.5946193420598 31.44019389585451))",0,4533.887628,0,148240.9757,0.0,0.0,1,1
"POLYGON ((121.5946193420598 31.44785787451704, 121.5946193420598 31.45552122630282, 121.5856361892186 31.45552122630282, 121.5856361892186 31.44785787451704, 121.5946193420598 31.44785787451704))",0,2300.616884,0,0.0,0.0,0.0,1,1
"POLYGON ((121.5946193420598 31.45552122630282, 121.5946193420598 31.46318395112604, 121.5856361892186 31.46318395112604, 121.5856361892186 31.45552122630282, 121.5946193420598 31.45552122630282))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.5946193420598 31.46318395112604, 121.5946193420598 31.47084604890096, 121.5856361892186 31.47084604890096, 121.5856361892186 31.46318395112604, 121.5946193420598 31.46318395112604))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.5946193420598 31.47084604890096, 121.5946193420598 31.47850751954186, 121.5856361892186 31.47850751954186, 121.5856361892186 31.47084604890096, 121.5946193420598 31.47084604890096))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.5946193420598 31.47850751954186, 121.5946193420598 31.4861683629631, 121.5856361892186 31.4861683629631, 121.5856361892186 31.47850751954186, 121.5946193420598 31.47850751954186))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.5946193420598 31.4861683629631, 121.5946193420598 31.49382857907909, 121.5856361892186 31.49382857907909, 121.5856361892186 31.4861683629631, 121.5946193420598 31.4861683629631))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 30.98691269999999, 121.603602494901 30.99461351064697, 121.5946193420598 30.99461351064697, 121.5946193420598 30.98691269999999, 121.603602494901 30.98691269999999))",0,5338.656487,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 30.99461351064697, 121.603602494901 31.00231369957163, 121.5946193420598 31.00231369957163, 121.5946193420598 30.99461351064697, 121.603602494901 30.99461351064697))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.00231369957163, 121.603602494901 31.01001326668513, 121.5946193420598 31.01001326668513, 121.5946193420598 31.00231369957163, 121.603602494901 31.00231369957163))",0,1424.837324,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.01001326668513, 121.603602494901 31.01771221189863, 121.5946193420598 31.01771221189863, 121.5946193420598 31.01001326668513, 121.603602494901 31.01001326668513))",0,3728.384575,0,0.0,0.0,15669.22694,1,1
"POLYGON ((121.603602494901 31.01771221189863, 121.603602494901 31.02541053512337, 121.5946193420598 31.02541053512337, 121.5946193420598 31.01771221189863, 121.603602494901 31.01771221189863))",0,2905.933652,0,88162.93676,0.0,138333.4759,1,1
"POLYGON ((121.603602494901 31.02541053512337, 121.603602494901 31.03310823627063, 121.5946193420598 31.03310823627063, 121.5946193420598 31.02541053512337, 121.603602494901 31.02541053512337))",0,7876.944492,0,0.0,0.0,0.0,1,2
"POLYGON ((121.603602494901 31.03310823627063, 121.603602494901 31.04080531525175, 121.5946193420598 31.04080531525175, 121.5946193420598 31.03310823627063, 121.603602494901 31.03310823627063))",0,3856.412522,2,123517.5099,0.0,195021.1914,1,1
"POLYGON ((121.603602494901 31.04080531525175, 121.603602494901 31.04850177197812, 121.5946193420598 31.04850177197812, 121.5946193420598 31.04080531525175, 121.603602494901 31.04080531525175))",0,3277.91737,0,35538.19715,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.04850177197812, 121.603602494901 31.05619760636117, 121.5946193420598 31.05619760636117, 121.5946193420598 31.04850177197812, 121.603602494901 31.04850177197812))",0,2710.297539,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.05619760636117, 121.603602494901 31.0638928183124, 121.5946193420598 31.0638928183124, 121.5946193420598 31.05619760636117, 121.603602494901 31.05619760636117))",0,3295.290719,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.0638928183124, 121.603602494901 31.07158740774336, 121.5946193420598 31.07158740774336, 121.5946193420598 31.0638928183124, 121.603602494901 31.0638928183124))",0,6227.852774,0,126320.9554,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.07158740774336, 121.603602494901 31.07928137456562, 121.5946193420598 31.07928137456562, 121.5946193420598 31.07158740774336, 121.603602494901 31.07158740774336))",0,9268.82992,1,364413.285,1994.534492,0.0,2,1
"POLYGON ((121.603602494901 31.07928137456562, 121.603602494901 31.08697471869087, 121.5946193420598 31.08697471869087, 121.5946193420598 31.07928137456562, 121.603602494901 31.07928137456562))",0,6985.300184,0,276906.1487,7160.066713,0.0,1,2
"POLYGON ((121.603602494901 31.08697471869087, 121.603602494901 31.09466744003078, 121.5946193420598 31.09466744003078, 121.5946193420598 31.08697471869087, 121.603602494901 31.08697471869087))",2,13582.00755,0,303616.8583,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.09466744003078, 121.603602494901 31.10235953849711, 121.5946193420598 31.10235953849711, 121.5946193420598 31.09466744003078, 121.603602494901 31.09466744003078))",10,57080.55276,0,269215.8128,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.10235953849711, 121.603602494901 31.11005101400166, 121.5946193420598 31.11005101400166, 121.5946193420598 31.10235953849711, 121.603602494901 31.10235953849711))",15,62441.06228,0,55267.50239,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.11005101400166, 121.603602494901 31.1177418664563, 121.5946193420598 31.1177418664563, 121.5946193420598 31.11005101400166, 121.603602494901 31.11005101400166))",10,63913.9971,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.1177418664563, 121.603602494901 31.12543209577293, 121.5946193420598 31.12543209577293, 121.5946193420598 31.1177418664563, 121.603602494901 31.1177418664563))",3,67404.87113,0,168484.1405,0.0,0.0,2,4
"POLYGON ((121.603602494901 31.12543209577293, 121.603602494901 31.13312170186351, 121.5946193420598 31.13312170186351, 121.5946193420598 31.12543209577293, 121.603602494901 31.12543209577293))",2,11813.91382,0,175335.534,285445.9159,0.0,1,1
"POLYGON ((121.603602494901 31.13312170186351, 121.603602494901 31.14081068464005, 121.5946193420598 31.14081068464005, 121.5946193420598 31.13312170186351, 121.603602494901 31.13312170186351))",0,12051.16311,0,177012.0763,126344.3509,0.0,4,8
"POLYGON ((121.603602494901 31.14081068464005, 121.603602494901 31.14849904401462, 121.5946193420598 31.14849904401462, 121.5946193420598 31.14081068464005, 121.603602494901 31.14081068464005))",0,1653.785616,0,288699.9723,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.14849904401462, 121.603602494901 31.15618677989934, 121.5946193420598 31.15618677989934, 121.5946193420598 31.14849904401462, 121.603602494901 31.14849904401462))",0,5702.980491,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.15618677989934, 121.603602494901 31.16387389220637, 121.5946193420598 31.16387389220637, 121.5946193420598 31.15618677989934, 121.603602494901 31.15618677989934))",4,8129.368162,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.16387389220637, 121.603602494901 31.17156038084794, 121.5946193420598 31.17156038084794, 121.5946193420598 31.16387389220637, 121.603602494901 31.16387389220637))",0,6376.259067,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.17156038084794, 121.603602494901 31.17924624573631, 121.5946193420598 31.17924624573631, 121.5946193420598 31.17156038084794, 121.603602494901 31.17156038084794))",4,16845.75021,0,103156.183,0.0,28569.37923,1,1
"POLYGON ((121.603602494901 31.17924624573631, 121.603602494901 31.18693148678382, 121.5946193420598 31.18693148678382, 121.5946193420598 31.17924624573631, 121.603602494901 31.17924624573631))",0,8386.495291,0,9131.301882,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.18693148678382, 121.603602494901 31.19461610390284, 121.5946193420598 31.19461610390284, 121.5946193420598 31.18693148678382, 121.603602494901 31.18693148678382))",0,8142.619237,0,0.0,169588.0902,40059.10098,2,3
"POLYGON ((121.603602494901 31.19461610390284, 121.603602494901 31.2023000970058, 121.5946193420598 31.2023000970058, 121.5946193420598 31.19461610390284, 121.603602494901 31.19461610390284))",6,9619.005395,1,66453.28278,229639.7248,0.0,10,7
"POLYGON ((121.603602494901 31.2023000970058, 121.603602494901 31.20998346600517, 121.5946193420598 31.20998346600517, 121.5946193420598 31.2023000970058, 121.603602494901 31.2023000970058))",0,9883.838325,3,25514.07595,262633.417,151458.224,19,15
"POLYGON ((121.603602494901 31.20998346600517, 121.603602494901 31.21766621081351, 121.5946193420598 31.21766621081351, 121.5946193420598 31.20998346600517, 121.603602494901 31.20998346600517))",0,6110.338979,0,0.0,0.0,476191.9666,1,4
"POLYGON ((121.603602494901 31.21766621081351, 121.603602494901 31.22534833134338, 121.5946193420598 31.22534833134338, 121.5946193420598 31.21766621081351, 121.603602494901 31.21766621081351))",6,26598.76769,0,341211.535,0.0,216259.5872,1,1
"POLYGON ((121.603602494901 31.22534833134338, 121.603602494901 31.23302982750743, 121.5946193420598 31.23302982750743, 121.5946193420598 31.22534833134338, 121.603602494901 31.22534833134338))",0,14636.32661,0,406332.7443,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.23302982750743, 121.603602494901 31.24071069921833, 121.5946193420598 31.24071069921833, 121.5946193420598 31.23302982750743, 121.603602494901 31.23302982750743))",0,33747.93793,0,30946.3989,0.0,0.0,1,5
"POLYGON ((121.603602494901 31.24071069921833, 121.603602494901 31.24839094638885, 121.5946193420598 31.24839094638885, 121.5946193420598 31.24071069921833, 121.603602494901 31.24071069921833))",0,42798.40799,0,0.0,50590.74208,28388.10708,10,4
"POLYGON ((121.603602494901 31.24839094638885, 121.603602494901 31.25607056893175, 121.5946193420598 31.25607056893175, 121.5946193420598 31.24839094638885, 121.603602494901 31.24839094638885))",0,21199.19291,1,0.0,185.9348082,277025.2943,20,30
"POLYGON ((121.603602494901 31.25607056893175, 121.603602494901 31.26374956675991, 121.5946193420598 31.26374956675991, 121.5946193420598 31.25607056893175, 121.603602494901 31.25607056893175))",6,42321.039,1,209488.4147,97467.55355,33237.86097,23,33
"POLYGON ((121.603602494901 31.26374956675991, 121.603602494901 31.27142793978621, 121.5946193420598 31.27142793978621, 121.5946193420598 31.26374956675991, 121.603602494901 31.26374956675991))",4,28560.99933,0,480216.3833,0.0,0.0,20,19
"POLYGON ((121.603602494901 31.27142793978621, 121.603602494901 31.27910568792358, 121.5946193420598 31.27910568792358, 121.5946193420598 31.27142793978621, 121.603602494901 31.27142793978621))",0,30583.61505,0,475361.9442,0.0,0.0,32,29
"POLYGON ((121.603602494901 31.27910568792358, 121.603602494901 31.28678281108505, 121.5946193420598 31.28678281108505, 121.5946193420598 31.27910568792358, 121.603602494901 31.27910568792358))",0,18417.4292,1,418690.5519,0.0,0.0,17,16
"POLYGON ((121.603602494901 31.28678281108505, 121.603602494901 31.29445930918367, 121.5946193420598 31.29445930918367, 121.5946193420598 31.28678281108505, 121.603602494901 31.28678281108505))",2,18510.84799,0,105943.2605,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.29445930918367, 121.603602494901 31.30213518213253, 121.5946193420598 31.30213518213253, 121.5946193420598 31.29445930918367, 121.603602494901 31.29445930918367))",0,17002.8603,0,39000.63136,0.0,0.0,1,2
"POLYGON ((121.603602494901 31.30213518213253, 121.603602494901 31.3098104298448, 121.5946193420598 31.3098104298448, 121.5946193420598 31.30213518213253, 121.603602494901 31.30213518213253))",0,25106.43884,0,90894.24296,0.0,143906.6095,1,1
"POLYGON ((121.603602494901 31.3098104298448, 121.603602494901 31.31748505223367, 121.5946193420598 31.31748505223367, 121.5946193420598 31.3098104298448, 121.603602494901 31.3098104298448))",2,20118.28201,0,0.0,0.0,322167.5978,1,1
"POLYGON ((121.603602494901 31.31748505223367, 121.603602494901 31.32515904921241, 121.5946193420598 31.32515904921241, 121.5946193420598 31.31748505223367, 121.603602494901 31.31748505223367))",7,21354.41249,0,0.0,0.0,521504.4522,15,6
"POLYGON ((121.603602494901 31.32515904921241, 121.603602494901 31.33283242069435, 121.5946193420598 31.33283242069435, 121.5946193420598 31.32515904921241, 121.603602494901 31.32515904921241))",2,4803.625043,0,0.0,0.0,1085997.963,1,1
"POLYGON ((121.603602494901 31.33283242069435, 121.603602494901 31.34050516659284, 121.5946193420598 31.34050516659284, 121.5946193420598 31.33283242069435, 121.603602494901 31.33283242069435))",0,4351.749836,0,0.0,0.0,968875.7987,5,3
"POLYGON ((121.603602494901 31.34050516659284, 121.603602494901 31.34817728682128, 121.5946193420598 31.34817728682128, 121.5946193420598 31.34050516659284, 121.603602494901 31.34050516659284))",0,16797.68995,0,0.0,0.0,404060.4329,1,3
"POLYGON ((121.603602494901 31.34817728682128, 121.603602494901 31.35584878129317, 121.5946193420598 31.35584878129317, 121.5946193420598 31.34817728682128, 121.603602494901 31.34817728682128))",0,15208.30449,0,0.0,0.0,775668.9552,1,1
"POLYGON ((121.603602494901 31.35584878129317, 121.603602494901 31.36351964992201, 121.5946193420598 31.36351964992201, 121.5946193420598 31.35584878129317, 121.603602494901 31.35584878129317))",0,0.0,0,0.0,0.0,718337.3612,1,1
"POLYGON ((121.603602494901 31.36351964992201, 121.603602494901 31.37118989262137, 121.5946193420598 31.37118989262137, 121.5946193420598 31.36351964992201, 121.603602494901 31.36351964992201))",0,0.0,0,0.0,0.0,6096.709464,1,1
"POLYGON ((121.603602494901 31.37118989262137, 121.603602494901 31.37885950930489, 121.5946193420598 31.37885950930489, 121.5946193420598 31.37118989262137, 121.603602494901 31.37118989262137))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.37885950930489, 121.603602494901 31.38652849988624, 121.5946193420598 31.38652849988624, 121.5946193420598 31.37885950930489, 121.603602494901 31.37885950930489))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.38652849988624, 121.603602494901 31.39419686427913, 121.5946193420598 31.39419686427913, 121.5946193420598 31.38652849988624, 121.603602494901 31.38652849988624))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.39419686427913, 121.603602494901 31.40186460239737, 121.5946193420598 31.40186460239737, 121.5946193420598 31.39419686427913, 121.603602494901 31.39419686427913))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.40186460239737, 121.603602494901 31.40953171415478, 121.5946193420598 31.40953171415478, 121.5946193420598 31.40186460239737, 121.603602494901 31.40186460239737))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.40953171415478, 121.603602494901 31.41719819946523, 121.5946193420598 31.41719819946523, 121.5946193420598 31.40953171415478, 121.603602494901 31.40953171415478))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.41719819946523, 121.603602494901 31.42486405824267, 121.5946193420598 31.42486405824267, 121.5946193420598 31.41719819946523, 121.603602494901 31.41719819946523))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.42486405824267, 121.603602494901 31.43252929040109, 121.5946193420598 31.43252929040109, 121.5946193420598 31.42486405824267, 121.603602494901 31.42486405824267))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.43252929040109, 121.603602494901 31.44019389585451, 121.5946193420598 31.44019389585451, 121.5946193420598 31.43252929040109, 121.603602494901 31.43252929040109))",0,6661.258476,0,7152.745833,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.44019389585451, 121.603602494901 31.44785787451704, 121.5946193420598 31.44785787451704, 121.5946193420598 31.44019389585451, 121.603602494901 31.44019389585451))",0,6649.088573,0,2508.725261,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.44785787451704, 121.603602494901 31.45552122630282, 121.5946193420598 31.45552122630282, 121.5946193420598 31.44785787451704, 121.603602494901 31.44785787451704))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.45552122630282, 121.603602494901 31.46318395112604, 121.5946193420598 31.46318395112604, 121.5946193420598 31.45552122630282, 121.603602494901 31.45552122630282))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.46318395112604, 121.603602494901 31.47084604890096, 121.5946193420598 31.47084604890096, 121.5946193420598 31.46318395112604, 121.603602494901 31.46318395112604))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.47084604890096, 121.603602494901 31.47850751954186, 121.5946193420598 31.47850751954186, 121.5946193420598 31.47084604890096, 121.603602494901 31.47084604890096))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.47850751954186, 121.603602494901 31.4861683629631, 121.5946193420598 31.4861683629631, 121.5946193420598 31.47850751954186, 121.603602494901 31.47850751954186))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.603602494901 31.4861683629631, 121.603602494901 31.49382857907909, 121.5946193420598 31.49382857907909, 121.5946193420598 31.4861683629631, 121.603602494901 31.4861683629631))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.6125856477421 30.98691269999999, 121.6125856477421 30.99461351064697, 121.603602494901 30.99461351064697, 121.603602494901 30.98691269999999, 121.6125856477421 30.98691269999999))",0,6993.626587,0,0.0,0.0,0.0,1,1
"POLYGON ((121.6125856477421 30.99461351064697, 121.6125856477421 31.00231369957163, 121.603602494901 31.00231369957163, 121.603602494901 30.99461351064697, 121.6125856477421 30.99461351064697))",0,528.8478652,0,0.0,0.0,0.0,1,1
"POLYGON ((121.6125856477421 31.00231369957163, 121.6125856477421 31.01001326668513, 121.603602494901 31.01001326668513, 121.603602494901 31.00231369957163, 121.6125856477421 31.00231369957163))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.6125856477421 31.01001326668513, 121.6125856477421 31.01771221189863, 121.603602494901 31.01771221189863, 121.603602494901 31.01001326668513, 121.6125856477421 31.01001326668513))",0,1125.55551,0,0.0,0.0,0.0,1,1
"POLYGON ((121.6125856477421 31.01771221189863, 121.6125856477421 31.02541053512337, 121.603602494901 31.02541053512337, 121.603602494901 31.01771221189863, 121.6125856477421 31.01771221189863))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.6125856477421 31.02541053512337, 121.6125856477421 31.03310823627063, 121.603602494901 31.03310823627063, 121.603602494901 31.02541053512337, 121.6125856477421 31.02541053512337))",0,10223.40934,0,0.0,0.0,0.0,1,1
"POLYGON ((121.6125856477421 31.03310823627063, 121.6125856477421 31.04080531525175, 121.603602494901 31.04080531525175, 121.603602494901 31.03310823627063, 121.6125856477421 31.03310823627063))",0,8154.894798,0,0.0,0.0,3847.951597,1,1
"POLYGON ((121.6125856477421 31.04080531525175, 121.6125856477421 31.04850177197812, 121.603602494901 31.04850177197812, 121.603602494901 31.04080531525175, 121.6125856477421 31.04080531525175))",0,10448.28219,0,0.0,0.0,99024.62953,1,1
"POLYGON ((121.6125856477421 31.04850177197812, 121.6125856477421 31.05619760636117, 121.603602494901 31.05619760636117, 121.603602494901 31.04850177197812, 121.6125856477421 31.04850177197812))",0,5834.615389,0,0.0,0.0,0.0,1,1
"POLYGON ((121.6125856477421 31.05619760636117, 121.6125856477421 31.0638928183124, 121.603602494901 31.0638928183124, 121.603602494901 31.05619760636117, 121.6125856477421 31.05619760636117))",0,59606.2369,0,0.0,0.0,0.0,1,1
"POLYGON ((121.6125856477421 31.0638928183124, 121.6125856477421 31.07158740774336, 121.603602494901 31.07158740774336, 121.603602494901 31.0638928183124, 121.6125856477421 31.0638928183124))",0,70409.05536,0,0.0,0.0,0.0,2,1
"POLYGON ((121.6125856477421 31.07158740774336, 121.6125856477421 31.07928137456562, 121.603602494901 31.07928137456562, 121.603602494901 31.07158740774336, 121.6125856477421 31.07158740774336))",0,61050.93407,0,90517.91761,0.0,50752.11358,5,5
"POLYGON ((121.6125856477421 31.07928137456562, 121.6125856477421 31.08697471869087, 121.603602494901 31.08697471869087, 121.603602494901 31.07928137456562, 121.6125856477421 31.07928137456562))",0,66622.83036,0,50710.5075,0.0,27428.01173,1,1
"POLYGON ((121.6125856477421 31.08697471869087, 121.6125856477421 31.09466744003078, 121.603602494901 31.09466744003078, 121.603602494901 31.08697471869087, 121.6125856477421 31.08697471869087))",0,70175.62621,0,0.0,0.0,0.0,1,1
"POLYGON ((121.6125856477421 31.09466744003078, 121.6125856477421 31.10235953849711, 121.603602494901 31.10235953849711, 121.603602494901 31.09466744003078, 121.6125856477421 31.09466744003078))",7,59156.36522,0,0.0,0.0,21888.31202,1,1
"POLYGON ((121.6125856477421 31.10235953849711, 121.6125856477421 31.11005101400166, 121.603602494901 31.11005101400166, 121.603602494901 31.10235953849711, 121.6125856477421 31.10235953849711))",13,3142.227966,2,0.0,190459.3668,0.0,3,3
"POLYGON ((121.6125856477421 31.11005101400166, 121.6125856477421 31.1177418664563, 121.603602494901 31.1177418664563, 121.603602494901 31.11005101400166, 121.6125856477421 31.11005101400166))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.6125856477421 31.1177418664563, 121.6125856477421 31.12543209577293, 121.603602494901 31.12543209577293, 121.603602494901 31.1177418664563, 121.6125856477421 31.1177418664563))",0,3888.023906,0,0.0,0.0,0.0,1,1
"POLYGON ((121.6125856477421 31.12543209577293, 121.6125856477421 31.13312170186351, 121.603602494901 31.13312170186351, 121.603602494901 31.12543209577293, 121.6125856477421 31.12543209577293))",8,5616.199587,1,0.0,42742.37344,55100.74301,1,1
"POLYGON ((121.6125856477421 31.13312170186351, 121.6125856477421 31.14081068464005, 121.603602494901 31.14081068464005, 121.603602494901 31.13312170186351, 121.6125856477421 31.13312170186351))",0,4499.204866,1,0.0,8557.046798,143380.0877,2,3
"POLYGON ((121.6125856477421 31.14081068464005, 121.6125856477421 31.14849904401462, 121.603602494901 31.14849904401462, 121.603602494901 31.14081068464005, 121.6125856477421 31.14081068464005))",0,3172.498062,0,0.0,0.0,0.0,1,1
"POLYGON ((121.6125856477421 31.14849904401462, 121.6125856477421 31.15618677989934, 121.603602494901 31.15618677989934, 121.603602494901 31.14849904401462, 121.6125856477421 31.14849904401462))",2,10107.63887,0,0.0,0.0,545.6278314,1,2
"POLYGON ((121.6125856477421 31.15618677989934, 121.6125856477421 31.16387389220637, 121.603602494901 31.16387389220637, 121.603602494901 31.15618677989934, 121.6125856477421 31.15618677989934))",0,8914.679747,0,0.0,0.0,24308.7795,1,1
"POLYGON ((121.6125856477421 31.16387389220637, 121.6125856477421 31.17156038084794, 121.603602494901 31.17156038084794, 121.603602494901 31.16387389220637, 121.6125856477421 31.16387389220637))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.6125856477421 31.17156038084794, 121.6125856477421 31.17924624573631, 121.603602494901 31.17924624573631, 121.603602494901 31.17156038084794, 121.6125856477421 31.17156038084794))",0,8715.919075,0,0.0,0.0,0.0,2,1
"POLYGON ((121.6125856477421 31.17924624573631, 121.6125856477421 31.18693148678382, 121.603602494901 31.18693148678382, 121.603602494901 31.17924624573631, 121.6125856477421 31.17924624573631))",0,16207.78718,2,112331.8274,130366.6606,0.0,1,1
"POLYGON ((121.6125856477421 31.18693148678382, 121.6125856477421 31.19461610390284, 121.603602494901 31.19461610390284, 121.603602494901 31.18693148678382, 121.6125856477421 31.18693148678382))",0,5943.515427,0,0.0,410875.7876,119203.1258,2,1
"POLYGON ((121.6125856477421 31.19461610390284, 121.6125856477421 31.2023000970058, 121.603602494901 31.2023000970058, 121.603602494901 31.19461610390284, 121.6125856477421 31.19461610390284))",8,11636.04609,0,104376.7417,32786.39136,39654.12748,1,1
"POLYGON ((121.6125856477421 31.2023000970058, 121.6125856477421 31.20998346600517, 121.603602494901 31.20998346600517, 121.603602494901 31.2023000970058, 121.6125856477421 31.2023000970058))",0,16269.98875,1,229374.0064,25880.71906,2825.111071,1,4
"POLYGON ((121.6125856477421 31.20998346600517, 121.6125856477421 31.21766621081351, 121.603602494901 31.21766621081351, 121.603602494901 31.20998346600517, 121.6125856477421 31.20998346600517))",0,14750.77263,0,100143.2825,9656.588405,81732.97103,2,1
"POLYGON ((121.6125856477421 31.21766621081351, 121.6125856477421 31.22534833134338, 121.603602494901 31.22534833134338, 121.603602494901 31.21766621081351, 121.6125856477421 31.21766621081351))",5,33603.47573,0,246012.9364,0.0,64442.02806,1,1
"POLYGON ((121.6125856477421 31.22534833134338, 121.6125856477421 31.23302982750743, 121.603602494901 31.23302982750743, 121.603602494901 31.22534833134338, 121.6125856477421 31.22534833134338))",0,3818.145821,0,184803.6579,0.0,0.0,1,1
"POLYGON ((121.6125856477421 31.23302982750743, 121.6125856477421 31.24071069921833, 121.603602494901 31.24071069921833, 121.603602494901 31.23302982750743, 121.6125856477421 31.23302982750743))",0,17050.80054,0,0.0,0.0,0.0,1,4
"POLYGON ((121.6125856477421 31.24071069921833, 121.6125856477421 31.24839094638885, 121.603602494901 31.24839094638885, 121.603602494901 31.24071069921833, 121.6125856477421 31.24071069921833))",0,28208.72163,0,0.0,60321.97154,314851.5156,6,6
"POLYGON ((121.6125856477421 31.24839094638885, 121.6125856477421 31.25607056893175, 121.603602494901 31.25607056893175, 121.603602494901 31.24839094638885, 121.6125856477421 31.24839094638885))",0,29136.01142,1,0.0,145779.9422,312150.3162,13,16
"POLYGON ((121.6125856477421 31.25607056893175, 121.6125856477421 31.26374956675991, 121.603602494901 31.26374956675991, 121.603602494901 31.25607056893175, 121.6125856477421 31.25607056893175))",0,43117.52069,0,50410.24409,89303.43062,335290.9995,16,21
"POLYGON ((121.6125856477421 31.26374956675991, 121.6125856477421 31.27142793978621, 121.603602494901 31.27142793978621, 121.603602494901 31.26374956675991, 121.6125856477421 31.26374956675991))",0,33509.25019,1,413583.4203,0.0,7766.664057,22,13
"POLYGON ((121.6125856477421 31.27142793978621, 121.6125856477421 31.27910568792358, 121.603602494901 31.27910568792358, 121.603602494901 31.27142793978621, 121.6125856477421 31.27142793978621))",0,2523.056159,0,315158.5657,0.0,0.0,10,17
"POLYGON ((121.6125856477421 31.27910568792358, 121.6125856477421 31.28678281108505, 121.603602494901 31.28678281108505, 121.603602494901 31.27910568792358, 121.6125856477421 31.27910568792358))",0,7824.235396,3,381889.2781,0.0,0.0,24,14
"POLYGON ((121.6125856477421 31.28678281108505, 121.6125856477421 31.29445930918367, 121.603602494901 31.29445930918367, 121.603602494901 31.28678281108505, 121.6125856477421 31.28678281108505))",1,5992.607879,1,505526.9574,0.0,0.0,11,13
"POLYGON ((121.6125856477421 31.29445930918367, 121.6125856477421 31.30213518213253, 121.603602494901 31.30213518213253, 121.603602494901 31.29445930918367, 121.6125856477421 31.29445930918367))",6,14705.9857,4,279281.7273,0.0,0.0,14,18
"POLYGON ((121.6125856477421 31.30213518213253, 121.6125856477421 31.3098104298448, 121.603602494901 31.3098104298448, 121.603602494901 31.30213518213253, 121.6125856477421 31.30213518213253))",2,19475.43896,0,259932.0767,0.0,511658.0687,1,1
"POLYGON ((121.6125856477421 31.3098104298448, 121.6125856477421 31.31748505223367, 121.603602494901 31.31748505223367, 121.603602494901 31.3098104298448, 121.6125856477421 31.3098104298448))",9,4956.322713,0,0.0,70834.54071,1270396.015,1,1
"POLYGON ((121.6125856477421 31.31748505223367, 121.6125856477421 31.32515904921241, 121.603602494901 31.32515904921241, 121.603602494901 31.31748505223367, 121.6125856477421 31.31748505223367))",12,10424.32186,0,0.0,0.0,1100366.385,1,3
"POLYGON ((121.6125856477421 31.32515904921241, 121.6125856477421 31.33283242069435, 121.603602494901 31.33283242069435, 121.603602494901 31.32515904921241, 121.6125856477421 31.32515904921241))",1,4953.467986,0,16133.60054,0.0,872854.0733,1,1
